,number_of_firms,beta,cost_of_equity,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,cost_of_capital,cost_of_capital_local_currency,average_unlevered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate
Oil/Gas (Production and Exploration),231,1.469798575520337,0.12610603538590803,0.8346578177733981,0.6973178559129166,0.0701,0.051585349093460714,0.051004759999999996,0.1653421822266019,0.11368862662560102,0.11917477749567795,1.3486351183689225,0.22061246052453365,6.113141185055342,6.662355208883975,0.19809576895557313,1.284637950604863,0.04745328583869253,0.49845298441598934,0.6973178559129166,2.4540479987066077,44641.197,11365.356000000003,2924.399000000001,0.25730817406863454,0.25459344201724704,0.25629523901271273,0.06550897369530662,0.06666385671104715
Oil/Gas Distribution,8,1.1545336665475228,0.10737929979292285,0.5567980247737487,0.2920737034135868,0.055,0.15204349773485829,0.040018000000000005,0.44320197522625127,0.07752463867089178,0.08283264181705396,0.7387079020435574,0.4428425052345207,1.6681052367643712,2.6070976767148952,0.7959833826751513,0.7311073530006701,0.010288977580801814,0.2618889646182585,0.2920737034135868,0.39597126448647163,11512.999999999998,2056.7,975.9679999999998,0.4745310448777167,0.17864153565534616,0.17870683347902477,0.08477095457309129,0.08480528034451537
Oilfield Svcs/Equip.,40,1.4680439633866573,0.12600181142516745,0.6286063574491645,0.5095379079016512,0.058800000000000005,0.10535733460909683,0.04278288,0.3713936425508355,0.09509482935398632,0.10048938516361194,1.0693276938047742,0.2622531754623028,4.077463283026989,5.597811964712241,0.5908206911204684,1.02668951117476,0.0398738224746647,0.42450201218312617,0.5095379079016512,0.44356409357535953,2454.874999999999,673.92,319.9970000000001,0.47482935660019016,0.27452314272620815,0.2887008341695524,0.13035164723254758,0.17565922230541728
Packaging & Container,10,0.6448573843118688,0.077104528628125,0.7023541471454625,0.30872556359369263,0.055,0.2057736026987452,0.040018000000000005,0.2976458528545375,0.06606587718519252,0.07131743323043982,0.5218802722770495,0.2334515293696236,2.235497337225651,2.762275261392127,0.4237831499454262,0.4928803730327663,0.055568107830081225,0.3060286185912687,0.30872556359369263,0.26220207483455754,1118.0099999999998,275.15000000000003,292.95699999999994,1.064717426858077,0.24610692212055357,0.25193370165745865,0.26203432885215694,0.29535528491349755
Paper/Forest Products,20,1.1385888318249635,0.10643217661040283,0.790133288192928,0.4049441850745935,0.055,0.17278172881140821,0.040018000000000005,0.20986671180707195,0.09249405174780344,0.09787579584508332,1.1717794619581559,0.25860681086187765,4.531123747487089,4.402779756767837,0.26560925218964887,0.954185521899062,0.18569530114094457,0.2878265954146337,0.4049441850745935,1.1688899825056114,6335.359999999999,1541.853,1999.781,1.2969984816970228,0.24337259445398532,0.24209578312272245,0.3156538854934842,0.3223571595870089
Power,22,0.6352858034224836,0.07653597672329554,0.5517817536814356,0.2987665947256703,0.055,0.16958859891235598,0.040018000000000005,0.44821824631856444,0.06016795323727786,0.06539045546997402,0.40632483171098954,0.2327308338686338,1.7459002958771757,2.72970191728473,0.8123107430213028,0.39929032761907374,0.017312513395487634,0.28296307121258363,0.2987665947256703,0.10612019303361549,4679.71,904.5400000000001,374.31,0.41381254560329006,0.19328975513439936,0.31831944938658024,0.0799857256112024,0.09500152536445046
Precious Metals,729,1.1014944439597902,0.10422876997121154,0.8999793078884126,0.654706553758788,0.0701,0.029173247398749064,0.051004759999999996,0.10002069211158737,0.09890526765693694,0.10431859409859667,1.1152371762396516,0.19494839780671297,5.720678850335485,5.650184645538342,0.11113665751522897,1.0190879059980242,0.08621419038936878,0.5440495844757203,0.654706553758788,1.26454120130313,13795.335999999996,3879.4199999999996,3334.5210000000006,0.8595411169710939,0.2812124329556019,0.4498035435488647,0.24171364872881687,0.3638570106058543
Publishing & Newspapers,8,0.598465030687466,0.07434882282283548,0.4912682130008982,0.5175866341831421,0.058800000000000005,0.14856838114167056,0.04278288,0.5087317869991018,0.05829022432226291,0.06350347665882583,0.3608619110920204,0.11776533400521771,3.0642456385003083,5.081843784869242,1.0355479421139993,0.3413042969146308,0.05419694785244979,0.30966217057745166,0.5175866341831421,0.5865506859506953,38.612,8.706000000000001,9.882000000000001,1.1350792556857339,0.2254739459235471,,0.2559307987154253,
R.E.I.T.,75,0.7885491331997141,0.08563981851206301,0.4925928538388459,0.1855347842703672,0.0473,0.04447072540065496,0.034415480000000005,0.5074071461611541,0.05964822309366422,0.06486816507934723,0.45513174369088516,0.4106809686436113,1.1082367541746212,1.9201014739108024,1.0300741113210603,0.45073294136614034,0.00966489897864026,0.22679591381552408,0.1855347842703672,0.18513506137130123,13689.591,627.9920000000002,114.59100000000001,0.1824720697078943,0.045873686072871,0.05073990775074104,0.008370666442846978,0.008489756038146447
Real Estate (Development),15,0.631220510464756,0.07629449832160651,0.6106295510347712,0.3024659843106657,0.055,0.18769572929685965,0.040018000000000005,0.38937044896522877,0.062169501883236215,0.06740186396147885,0.4681445203250779,0.2345429153678306,1.9959866175914671,2.6912793740745533,0.6376541199249246,0.4311741745901354,0.07897207834296645,0.31760296091663215,0.3024659843106657,0.17480271828697796,706.68,151.93900000000002,88.42000000000002,0.5819440696595345,0.2150039621893927,0.21626736523665674,0.12512028074941986,0.12581659122698927
Real Estate (General/Diversified),4,0.5112181006349855,0.06916635517771814,0.5814314957212319,0.26098015346834447,0.055,0.07336872586872586,0.040018000000000005,0.4185685042787681,0.05696577174879437,0.06217249968844363,0.39470789716934507,0.13406418142596926,2.9441711646693953,3.8132340435560863,0.7198930697064461,0.335490252861925,0.15002903345005367,0.21271500620337022,0.26098015346834447,,59.66,9.86,5.89,0.5973630831643002,0.16526986255447537,0.3033583738400354,0.09872611464968153,0.13013698630136986
Real Estate (Operations & Services),35,0.7442580937452378,0.08300893076846713,0.5256340204536447,0.35750100318190964,0.055,0.1264893749999375,0.040018000000000005,0.4743659795463553,0.06261549578287368,0.06785005487540041,0.461953172227133,0.22075218943199185,2.092632346776561,3.371464154716911,0.9024643784223808,0.449259466051149,0.02747833966543852,0.2865162736101665,0.35750100318190964,0.3285997959687219,2590.1470000000004,563.6059999999999,232.41499999999994,0.4123714083952264,0.217596144157069,0.22147018468093516,0.08973042842742127,0.09305313495557235
Recreation,15,1.1068018429702655,0.10454402947243377,0.7923664978704634,0.5905051919325057,0.058800000000000005,0.06637888915970203,0.04278288,0.20763350212953657,0.09172034571192655,0.09709827844942387,0.9994976526932084,0.17983311296331944,5.557917761769914,6.154605371236719,0.26204225278020343,0.9295685054544855,0.06996429361319106,0.4784204314908529,0.5905051919325057,0.4641634098152121,1213.8000000000002,328.07,316.82800000000003,0.9657329228518305,0.2702834074806393,0.2920846013278693,0.2610215851046301,0.29006221870662713
Reinsurance,0,0,0.0388,,0,0.0473,0,0.034415480000000005,,,,,0,,,,,,0,0,,0,0,0,,,,,
Restaurant/Dining,22,1.0087369266781971,0.09871897344468492,0.6075790086077508,0.39032841121939577,0.055,0.11799246054814279,0.040018000000000005,0.3924209913922492,0.07568347924983157,0.08098241264515105,0.7047143239964433,0.2698108015641855,2.611883289738488,3.738682516897782,0.6458764799848338,0.6862437338494213,0.02621003932809974,0.3583786188829502,0.39032841121939577,0.3932826762088305,3362.638,202.325,600.626,2.968619794884468,0.06016853434714055,0.06223591583910591,0.17861750209210744,0.18167750100499064
Retail (Automotive),9,0.8306039861091341,0.08813787677488258,0.4748495806764179,0.23163845917461307,0.0473,0.26573760903487803,0.034415480000000005,0.5251504193235821,0.05992553758148514,0.06514684564838902,0.4873846550290174,0.23717798749465757,2.054932079394576,3.502028138795315,1.1059300475226517,0.46025135993918725,0.05567121330115479,0.261434047432153,0.23163845917461307,0.57602697712434,659.3300000000002,182.284,168.18200000000002,0.9226372034846724,0.2764685362413358,0.2764685362413358,0.2550801571292069,0.2550801571292069
Retail (Building Supply),8,0.9456038399444714,0.09496886809270161,0.7211447089734572,0.27294794790268495,0.055,0.2886156559358888,0.040018000000000005,0.27885529102654283,0.07964552777855013,0.0849639786543066,0.7813117480271167,0.29799017291763874,2.6219379665351004,3.1732718924453462,0.38668423626582626,0.7379738320176734,0.055468148429708666,0.29867345975489,0.27294794790268495,0.3939014580712483,586.7,161.14999999999998,182.11,1.1300651566863174,0.27467189364240663,0.27467189364240663,0.3103971365263337,0.3103971365263337
Retail (Distributors),35,0.8859155394172338,0.0914233830413837,0.7163668818810962,0.398378162189565,0.055,0.1458655674470257,0.040018000000000005,0.2836331181189038,0.07684311396125942,0.08214775984284195,0.7254027117095615,0.25056177025898957,2.8951053105976996,3.5357171147917734,0.39593276195867155,0.6877795427124394,0.05186521691993035,0.36360833744809495,0.398378162189565,0.45174865024832933,2980.053999999999,740.3200000000002,836.2269999999999,1.1295480332829042,0.24842502853975143,0.2512237812284025,0.2806080024053256,0.2849788096026784
Retail (General),7,0.8344531325721276,0.08836651607478438,0.7359259090967346,0.22606274118618883,0.0473,0.28407569953493667,0.034415480000000005,0.2640740909032654,0.07411944527004642,0.07941067406448021,0.6737536035949723,0.3038669980040085,2.2172648165829587,2.746113062798349,0.3588324417431999,0.6616938193803827,0.01789939845997365,0.2693440016196768,0.22606274118618883,0.13620691647875172,5087.240000000001,1408.8799999999999,1706.0220000000002,1.2109065356879225,0.2769438831271966,0.2769438831271966,0.33535315809751454,0.33535315809751454
Retail (Grocery and Food),12,0.5631183967562452,0.07224923276732097,0.7046351277405809,0.21445604880649674,0.0473,0.20659525949191773,0.034415480000000005,0.2953648722594191,0.061074471214106765,0.0663014390526,0.44451709403195866,0.25803998815703927,1.722667471839412,2.182291205243506,0.4191742089363461,0.4315112748834086,0.02925831047481601,0.2457573940333965,0.21445604880649674,0.2747676074949915,13461.880000000003,2958.5,2909.0299999999997,0.9832786885245901,0.21976870986816102,0.2198007502513096,0.2160938888179065,0.21613226058342472
Retail (Online),24,1.0985467256985821,0.10405367550649579,0.8648644031707896,0.6979552200365743,0.0701,0.015410078439508937,0.051004759999999996,0.1351355968292104,0.09688487864838312,0.10228825243482853,1.2152071076670334,0.1918602874512077,6.333812608177577,5.725763993645404,0.15625061724563127,0.9864044291567783,0.18828286723035442,0.7156195001474724,0.6979552200365743,,11.4,1.5030000000000001,9.678,6.439121756487026,0.1318421052631579,,0.8489473684210527,
Retail (Special Lines),40,1.0784119803695509,0.10285767163395132,0.80145666180062,0.4233033613710394,0.055,0.1409950866983869,0.040018000000000005,0.19854333819937997,0.09038127345639374,0.09575260977883926,0.9570449043284174,0.24625033710212815,3.8864714484898317,4.379331996294071,0.24772810266910228,0.9137172219573511,0.04527236096771282,0.46404483299732685,0.4233033613710394,0.37205695854466675,1806.962,492.14,580.9290000000001,1.180414109806153,0.2723576920820692,0.3031458193666286,0.32149486264791405,0.36810572832378
Rubber& Tires,0,0,0.0388,,0,0.0473,0,0.034415480000000005,,,,,0,,,,,,0,0,,0,0,0,,,,,
Semiconductor,9,1.532740576715278,0.1298447902568875,0.5438284395537206,0.6827146693780286,0.0701,0.027305187985717287,0.051004759999999996,0.4561715604462794,0.09388021062897124,0.09926878309512399,1.1803903469984538,0.21398760913407763,5.516162135625619,7.162753875879387,0.8388151984486601,0.9518224525007261,0.1936375497130587,0.6425849090235123,0.6827146693780286,0.8351337917760356,317.4,78,-0.32,-0.0041025641025641026,0.2457466918714556,0.4231975437249849,-0.0010081915563957154,
Semiconductor Equip,2,0.5073007205534914,0.0689336628008774,0.9016949152542373,0.3958375424337616,0.055,0,0.040018000000000005,0.09830508474576272,0.06609110611875725,0.07134278644446557,0.5303213818662859,0.1224744871391589,4.330055950866894,4.142093038340976,0.10902255639097745,0.47001673166330915,0.11371340523882896,0.5237547892720307,0.3958375424337616,,0,0,-2.29,,,,,
Shipbuilding & Marine,9,0.4458032459309793,0.06528071280830017,0.6901770021222751,0.20329361734390344,0.0473,0.23259936978667697,0.034415480000000005,0.30982299787772494,0.0557179538494387,0.06091853490288446,0.34632583093692754,0.1933802663792597,1.7909057496989333,2.3053192255752952,0.4489036825698738,0.3360438305605243,0.02968880591028099,0.1370586136969199,0.20329361734390344,0.21741701102330188,531.55,145.67000000000002,115.68699999999998,0.7941717580833388,0.27404759665130285,0.27385006114194343,0.2176408616310789,0.2176408616310789
Shoe,1,,,1,,,0,,0,,,,,,,0,,0,0.7388235294117648,,,0,0,0,,,,,
Software (Entertainment),40,1.2901919579440204,0.11543740230187481,0.9061226854003116,0.6535870439175554,0.0701,0.04499999025957481,0.051004759999999996,0.0938773145996884,0.10938863887001252,0.11485360753439688,1.2389695138276768,0.18824022516242625,6.58185312283074,6.853965228902359,0.10360331565721127,1.1997524888096325,0.031652937849041246,0.5989569865669727,0.6535870439175554,0.1195894770574605,869.367,251.62,284.99999999999994,1.1326603608616164,0.2894289753349276,0.4113251486190026,0.327824727646667,0.49308982193401946
Software (Internet),22,1.3659806646034491,0.11993925147744489,0.9487624379349756,0.5527547074484821,0.058800000000000005,0.022727272727272728,0.04278288,0.05123756206502439,0.11598594710515722,0.12148341482488711,1.3637441178159897,0.22766769817511764,5.9900641537958705,5.999887887269642,0.05400462751934535,1.3143354727977439,0.03623014345049785,0.5952120392355851,0.5527547074484821,13.419154441109427,10.06,1.7,8.107999999999999,4.769411764705882,0.16898608349900596,,0.8059642147117294,
Software (System & Application),242,1.336008211931989,0.11815888778876014,0.9151978104872378,0.6283314365799815,0.058800000000000005,0.032565916281189856,0.04278288,0.0848021895127622,0.11176683729154227,0.11724352121908699,1.3327519994924124,0.21108072544780085,6.313944566302881,6.329370950842106,0.09265995672303325,1.2516244611232945,0.06087219407662938,0.5859516273175964,0.6283314365799815,2.7259616512365703,1935.537999999999,444.7149999999999,762.2979999999997,1.7141270251734253,0.22976299096168618,,0.3938429521921037,
Steel,62,0.7370191400653627,0.08257893691988255,0.8717114867977156,0.5210046765473838,0.058800000000000005,0.07388147065062756,0.04278288,0.1282885132022844,0.07747355994631734,0.0827813114731466,0.7601781617108997,0.17274008658529239,4.4007049940637435,4.26663639364017,0.14716854732930043,0.6657326027809588,0.12424134720915486,0.48712634908995905,0.5210046765473838,0.9824730878204777,15513.895,4184.6359999999995,4631.983,1.1069022490845084,0.2697347120113936,0.27350925445516255,0.29856995938157377,0.3065394664393643
Telecom (Wireless),4,0.09559640006147656,0.04447842616365171,0.4723304453858297,0.1731025129800258,0.0473,0.06661877394636015,0.034415480000000005,0.5276695546141703,0.03916851584337124,0.044287572571663825,0.0532542184066309,0.25044993765014084,0.2126341851241461,0.38169863789312386,1.1171618509222625,0.05273274690405273,0.009792116346472098,0.46509016327583075,0.1731025129800258,0.1338002686665981,1566,417.3,331.532,0.7944692068056554,0.2664750957854406,0.2693027853695412,0.21170625798212003,0.21420532004936263
Telecom. Equipment,19,1.1697804157464773,0.10828495669534076,0.883702072218935,0.6508785118827253,0.0701,0.09471363796239433,0.051004759999999996,0.11629792778106496,0.10162338851678082,0.107050104716371,1.1529630560864021,0.1807699082307146,6.3780695989228935,6.471101452646089,0.13160309502165835,1.0675571122527439,0.07407517819656662,0.5129853717651867,0.6508785118827253,1.218218773596876,116.80799999999999,29.202999999999996,20.855000000000004,0.7141389583261996,0.2500085610574618,,0.17854085336620784,
Telecom. Services,21,0.7865911010918244,0.08552351140485437,0.6525791838012039,0.4089535992001231,0.055,0.12869398973917542,0.040018000000000005,0.34742081619879606,0.06971394949103625,0.0749834763358197,0.5795341143301264,0.23053816515602174,2.5138315555600697,3.4119777979471717,0.5323810884912188,0.5669695168912714,0.021680513930363098,0.38716135163862425,0.4089535992001231,0.1622184332239164,7244.149000000001,1902.8600000000001,1644.527,0.8642396182588314,0.26267543641081925,0.25996121577476156,0.22701451888965837,0.23102617204698048
Tobacco,3,1.520319031657038,0.12910695048042808,0.9604768077908117,0.762741186541712,0.0701,0,0.051004759999999996,0.03952319220918832,0.1260201025941115,0.13156699965122542,3.4528031361536704,0.15809790743390764,21.839651088342865,9.616313437245227,0.0411495539388353,1.47612328718923,0.5724855345116514,0.6315087114485955,0.762741186541712,,0,0,0,,,,,
Transportation,11,0.5927167297667298,0.07400737374814376,0.8141657468483001,0.381248560772286,0.055,0.14557879446788718,0.040018000000000005,0.18583425315169988,0.06769098386256346,0.07295054535942347,0.5215328816507492,0.23375873001289926,2.231073387599128,2.5355918460629154,0.22825113175183184,0.5083004641128835,0.02537216348848908,0.3508102985228391,0.381248560772286,0.47452772931870296,688.7,151.90999999999997,131.027,0.8625304456586137,0.22057499636997235,0.22463963386889424,0.19025264992013935,0.1929418451747236
Transportation (Railroads),4,0.8407749222990899,0.08874203038456593,0.8523063035063746,0.19263162123037245,0.0473,0.24534545485642673,0.034415480000000005,0.1476936964936254,0.0807183413405222,0.08604207701215039,0.7488281901128333,0.45595431313033624,1.6423316296139039,1.8439894043918195,0.17328711038040656,0.7466362590716753,0.002927148136380533,0.12035195722305161,0.19263162123037245,0.13952793313421072,12415.1,2911.9999999999995,2049.2,0.7037087912087913,0.23455308455026536,0.23455308455026536,0.16505706760316063,0.16505706760316063
Trucking,10,1.2806897720348087,0.11487297245886764,0.7919063706840299,0.4295912549497453,0.055,0.12968739318466804,0.040018000000000005,0.20809362931597009,0.09929612956755489,0.10471138143734593,1.1002053812711987,0.2648342680030559,4.154316545087374,4.83581593005944,0.26277554647808143,1.0751298047613973,0.022791723197016715,0.32048946566550973,0.4295912549497453,0.23962250419367032,1172.6000000000001,297.86000000000007,268.653,0.9019438662458872,0.25401671499232475,0.25987490676420116,0.22910881801125701,0.24142724911706823
Utility (General),6,0.4240823941320162,0.06399049421144176,0.4500975774585726,0.23142603418317545,0.0473,0.24420219365534926,0.034415480000000005,0.5499024225414274,0.0477271222498728,0.05288833960085748,0.23331970951116607,0.20111855788982358,1.1601102949384854,2.108618909073206,1.2217404626934274,0.22450832857499786,0.03776526618616638,0.22838163000982206,0.23142603418317545,0.21369119965890884,2333.75,618.2499999999999,69.74000000000001,0.11280226445612619,0.26491697911087303,0.2633963618419577,0.029883235136582757,0.03128546755489761
Utility (Water),7,0.7709892641132312,0.08459676228832594,0.688949871935602,0.7015418874191511,0.0701,0.042056074766355145,0.051004759999999996,0.311050128064398,0.0741479656746026,0.0794393349636402,0.591946351392027,0.1640218201778175,3.608948801752674,4.700528644770525,0.4514844123426629,0.5803456757313769,0.01959751189169411,0.5421207727163712,0.5916681323639934,,10.7,3.15,2.2390000000000003,0.7107936507936509,0.294392523364486,0.8884892086330938,0.20925233644859817,0.6195351411178752
Total Market,4795,1.0876552575938687,0.10340672230107581,0.5360371655519696,0.5916681323639934,0.058800000000000005,0.05131352892323967,0.04278288,0.46396283444803044,0.07527951259193827,0.08057645600372143,0.7388683866139999,0.2046046808953965,3.611199818990183,5.315886483310365,0.865542287483513,0.6673679187957794,0.09677023555695015,0.5065686022014751,0.5916681323639934,0.27343166074745223,436755.2530000005,104980.28499999997,85451.5780000002,0.813977386325444,0.24036410387489915,0.2631603330430314,0.19565094503854794,0.21859663831183412
Total Market (without financials),4473,1.1062815920603888,0.1045131265683871,0.7429403837133333,0.6062008068176371,0.058800000000000005,0.047863003381390615,0.04278288,0.25705961628666674,0.08864477307223619,0.094007555205597,0.9292037137151754,0.20135702175952036,4.614707277628086,5.494129692589589,0.3460030197871898,0.8837867015949186,0.04887734675388769,0.516238138679618,0.6062008068176371,0.29160831724662534,297868.7420000005,74204.4,54246.0940000002,0.7310360841136133,0.24911778087812878,0.2836349280958516,0.18211408701622042,0.2123380366992038
