,number_of_firms,average_unlevered_beta,average_levered_beta,average_correlation_with_the_market,total_unlevered_beta,total_levered_beta,capital_expenditures_us_millions,depreciation_amort_us_millions,cap_exdeprecn,acquisitions_us_millions,net_rd_us_millions,net_cap_exsales,net_cap_ex_ebit_1t,sales_invested_capital,roe,cost_of_equity,roe_coe,bv_of_equity,equity_eva,roc,cost_of_capital,roc_wacc,bv_of_capital,eva,ede,std_dev_in_stock,cost_of_debt,tax_rate,aftertax_cost_of_debt,dde,dividends_in_millions,buybacks_in_millions,equity_issuance_in_millions,net_equity_change_in_millions,net_equity_change_as_of_book_equity,debt_repaid_in_millions,debt_raised_in_millions,net_debt_change_in_millions,net_change_in_debt_as_of_total_debt,change_in_lease_debt_in_millions,goodwill_in_millions,change_in_goodwill_in_last_year,goodwill_as_of_total_assets,impairment_of_goodwill_in_ltm_in_millioins,impairment_as_of_goodwill,reinvestment_rate,expected_growth_in_ebit,retention_ratio,fundamental_growth_,cagr_in_net_income_last_5_years,cagr_in_revenues_last_5_years,expected_growth_in_revenues_next_2_years,expected_growth_in_eps_next_5_years,roe_unadjusted,roe_adjusted_for_rd,gross_margin,net_margin,pretax_prestock_compensation_operating_margin,pretax_unadjusted_operating_margin,aftertax_unadjusted_operating_margin,pretax_lease_adjusted_margin,aftertax_lease_adjusted_margin,pretax_lease_rd_adj_margin,aftertax_lease_rd_adj_margin,ebitdasales,ebitdasgasales,ebitdardsales,cogssales,rdsales,sga_sales,stockbased_compensationsales,lease_expensesales,evebitdard,evebitda,evebit,evebit_1t,evebitdard,evebitda,evebit,evebit_1t,_of_money_losing_firms_trailing,current_pe,trailing_pe,forward_pe,aggregate_mkt_cap_net_income_all_firms,aggregate_mkt_cap_trailing_net_income_only_money_making_firms,peg_ratio,pbv,ev_invested_capital,pricesales,evsales,total_taxable_income,total_taxes_paid_accrual,total_cash_taxes_paid,cash_taxesaccrual_taxes,average_across_only_moneymaking_companies,aggregate_tax_rate,average_across_only_moneymaking_companies,aggregate_tax_rate,de_ratio,unlevered_beta,cashfirm_value,hilo_risk,standard_deviation_of_equity,standard_deviation_in_operating_income_last_10_years,dde,cost_of_capital,cost_of_capital_local_currency,acc_rec_sales,inventorysales,acc_pay_sales,noncash_wc_sales
Drugs (Pharmaceutical),193,0.5844314340686053,1.2948286123659787,0.1816932140091333,3.216583719187373,7.126455544459083,501.4409999999996,1834.3429999999992,0.2733627244195877,89.65999999999998,2.4420000000003483,-0.09941129572865515,,0.5063242141435813,-0.3993508704212535,0.11571281957453913,-0.5150636899957927,18181.886,-9364.829294242842,-0.03557678463341288,0.07257817810993947,-0.10815496274335235,24651.15957590872,-2666.145245512841,0.3333961526861797,0.7290973657727766,0.0701,0.011305809825720436,0.051004759999999996,0.6666038473138203,15.2055,131.80699999999996,1955.019,1823.212,0.10027628596945334,8294.237,7671.668999999998,-622.5680000000011,-0.024376731562250214,21.900999999999726,15807.783000000005,-2844.4379999999965,0.34157495789028214,1618.0890000000002,0.10236027404981456,,,0.9990593211689691,-0.39897520951129445,0.09641666666666668,0.6185858333333336,0.7118025,0.06926666666666667,-0.3993508704212535,-0.34837671361774564,0.5407843894141071,-0.5817381097224136,-0.03875398099856594,-0.07298870590576645,-0.07216350947737041,-0.07126620162147772,-0.07046047949894385,-0.0710705517309479,-0.07026482960841403,0.12991705550279728,0.5485103167661461,0.2003719270769112,0.4592156105858929,0.07045487157411394,0.41859326126334884,0.0342347249072005,0.009331666543684445,6.447243213226272,8.230193802709339,,,14.013276216659996,21.612767848889202,,,0.9119170984455959,20.933381832414216,16.16880844832872,11.932410382504795,,9.871193063866164,1.425100057343527,0.959343415237597,1.5582130701852617,1.037223953988145,2.807867160193211,342.6949999999999,18.16,247.45199999999997,13.626211453744492,0.052991727337720146,,0.7220764820029474,,1.9994347323536252,0.5274704932552436,0.09746385545489868,0.6531093905203952,0.7290973657727766,2.622633015736271,0.6666038473138203,0.07257817810993947,0.07786181445530871,0.20389554795549467,0.1994536064195597,0.11209440804250846,0.19967833940192495
Education,15,0.4981250657878142,0.5323856548258655,0.14389661671601592,3.4616871275776986,3.6997788202105113,61.992000000000004,125.725,0.49307615828196466,181.73700000000002,-1.930400000000006,0.07012578388371336,11.995801309406152,1.4417364337660434,0.032146378493460276,0.07042370789665642,-0.03827732940319614,1146.07,-43.868498909121,0.04943969596533145,0.06597571617089755,-0.016536020205566097,1148.0739206099574,-18.984573548689745,0.8537119497142837,0.4005566494280728,0.055,0.09328976265907432,0.040018000000000005,0.14628805028571634,44.196,48.763,132.751,83.988,0.0732834818117567,96.43100000000003,124.57100000000001,28.139999999999986,0.02462082270645311,255.41699999999997,1134.82,51.56999999999971,0.3541449646953527,0,0,10.428344812323585,0.5155741969429195,-0.19960914174040445,-0.006416711021141801,0.022366666666666663,0.2119222222222222,0.1649857142857143,0.2983333333333333,0.032146378493460276,0.026058842962770334,0.6272223631903916,0.022258068413866443,0.05594422493686642,0.03900146204129966,0.03536302490410992,0.039106232152928126,0.035458021036890795,0.03793998234927664,0.034291771233239315,0.07637776247266226,0.5379357426807315,0.11255482654873673,0.3727776368096084,0.03617706407607448,0.4615579802080692,0.016942762895566756,0.0317903360278392,27.250644732516573,35.908718692053185,104.55450355025421,,39.941412173068336,58.86004739743992,114.95862607450654,,0.7333333333333334,353.49210678364693,416.5622794935577,36.08635321550593,,62.19957081545062,2.084901815043038,4.577303493113399,5.5778105981060335,4.038677638017907,4.495598719251309,137.32600000000002,44.138000000000005,56.217999999999996,1.2736870723639493,0.32141036657297234,0.8780953580122557,0.4093762288277528,1.1797616049693613,0.17135528012074255,0.47336713853172807,0.049702231340095236,0.4475869624975058,0.4005566494280728,0.49357436780125324,0.14628805028571634,0.06597571617089755,0.07122682807321734,0.09137456048138617,0.0007032297821437636,0.08721015937458466,-0.02946134048646102
Electrical Equipment,30,1.7666610439969501,1.1517853004164882,0.19619419775048613,9.004654899344864,5.87063895682223,73.09700000000004,37.269,1.9613351579060356,23.872000000000003,43.09880000000001,0.10248856710736606,,1.192478195510757,-0.22246646209801627,0.1072160468447394,-0.32968250894275564,1799.2330000000002,-593.1756496126011,-0.2787964668199671,0.10327054000092567,-0.3820670068208928,841.1281680252339,-321.36732151014206,0.9387659021428985,0.6452131592688196,0.058800000000000005,0.05312830151020991,0.04278288,0.06123409785710157,4.3848,0,322.425,322.425,0.17920135969049034,151.483,234.34099999999992,82.85799999999992,0.5158282025262866,25.139999999999997,84.254,19.63300000000001,0.040094203819261535,0,0,,,0.999174006895526,-0.22228270633434657,0.10804999999999998,0.1320475,1.2884666666666664,,-0.22246646209801627,-0.1651764858221708,0.21705098666337005,-0.3990610422251846,-0.2356666370895301,-0.29120851183467655,-0.27573709821558434,-0.2922936606941258,-0.2767645949592453,-0.24932492705086395,-0.23379586131598343,-0.22825905982590702,0.1328109811600287,-0.08903349560879219,0.7829490133366299,0.13922556421711485,0.36107004098593576,0.055541874745146456,0.005974913935517192,1.686901630206245,5.318497849445789,,,,,,,0.7,20.273820894945832,27.936659858659624,6.916279069767442,,8.684654175112476,,1.7315894839394657,1.9589080880568053,2.8422784232129352,1.8844738656339606,52.124,14.279999999999998,10.98,0.7689075630252102,0.2739620903998158,,0.21065152329061468,,0.0652282935685286,1.0995982504522626,0.37758391504207484,0.4731923790894729,0.6452131592688196,,0.061234097857101544,0.10327054000092567,0.10870537024723581,0.2037851423740338,0.22326318234703557,0.15581335298052795,0.20920673122458322
Electronics (Consumer & Office),8,0.7868264055689668,0.8196998136558558,0.12257790821161436,6.418990314393489,6.687174105147509,1.267,4.615,0.27453954496208016,-0.14,-1.8882000000000012,-0.0650966242069066,,1.3538439345208235,-0.27998452589839595,0.08749016893115782,-0.36747469482955375,72.379,-26.597450937068274,-0.32174366338483934,0.08390652143663203,-0.40565018482147136,61.0026,-24.74571596459029,0.9017786123409618,0.6811465776109303,0.0701,0,0.051004759999999996,0.09822138765903816,0,10.1,2.301,-7.7989999999999995,-0.10775224858038933,4.529,18.177,13.648,0.5046777354583442,0.8900000000000006,19.23,-1.0999999999999979,0.16765475152571924,0,0,,,,,0,0.003266666666666662,0.684,,-0.27998452589839595,-0.21896442317386325,0.42652685620186953,-0.2453746306969536,-0.19757107570107038,-0.21478907347314383,-0.21478907347314383,-0.21478907347314383,-0.21478907347314383,-0.2376519591223907,-0.2376519591223907,-0.19382961205017682,0.32419964159442044,-0.08646534605511699,0.5734731437981304,0.10736426599505984,0.5180292536445973,0.017217997772073425,0.004528502930207779,1.4905604428190176,12.064000000000002,,,,,,,1,,,8.799999999999999,,,,4.954581736909323,3.4077364161375368,3.006296314234514,3.217997772073425,0,0,0.017000000000000015,,,,,,0.10891962430120344,0.7595088028244711,0.03471871629008415,0.5412317655443963,0.6811465776109303,,0.0982213876590382,0.08390652143663203,0.08924596242893101,0.3236668765438078,0.3664091635588705,0.29871167724124575,0.36812854167675685
Electronics (General),47,1.0928859848531025,1.1227257011077243,0.1720376987379727,6.352595930253962,6.526044636401037,236.30500000000004,126.31100000000002,1.8708188518814672,369.67699999999996,5.847999999999928,0.062072763051646065,6.773349981353586,3.1591593710695522,0.0017870137166958986,0.10548990664579883,-0.10370289292910292,2562.935,-265.7837738892504,0.06742832974178832,0.09268885043365696,-0.02526052069186864,2475.902947989577,-62.54259764874928,0.7958593016306015,0.571248250533523,0.058800000000000005,0.05378786456270772,0.04278288,0.20414069836939847,43.69,95.78499999999998,253.3669999999999,157.58199999999994,0.06148497718436088,505.11,695.2109999999998,190.10099999999977,0.17707698756462184,2.2680000000000007,628.803,166.71299999999997,0.086888590786537,5.11,0.008126551559073351,8.734321986113413,0.5889407429506066,-8.539301310043662,-0.01525984857204728,0.27353333333333335,0.2025507142857143,0.6278333333333331,0.0829,0.0017870137166958986,0.003435572020764699,0.13528353933098528,0.0005855450657472502,0.0345389765899594,0.021759391605891854,0.020589000397227226,0.02176689507212491,0.020596100268034788,0.022514551741227504,0.02134375693713738,0.03287707695903176,0.11348067931409911,0.0534926101144344,0.8647164606690148,0.020615533155402637,0.08060360235506735,0.012779584984067543,0.0010047595353073443,4.294840873620011,5.68319802481067,16.650863171956548,39.549015270196975,10.913389470036536,17.756617739317143,26.819888000252508,63.7024128486861,0.8085106382978724,75.6129381021923,61.23547698944271,16.694477873547644,,8.780609008674153,1.059180821311719,1.534771322123382,1.5455126049063712,0.5366695679700201,0.5837856879476383,307.0330000000001,82.819,92.47300000000003,1.1165674543281134,0.2697397348167786,1.0840313324026694,0.30118260903551086,1.1952975544180775,0.2565035025049572,0.9461448451646416,0.13426939472390137,0.5584303721942248,0.571248250533523,0.31463312759828743,0.20414069836939852,0.09268885043365696,0.0980715541303745,0.18278377329331505,0.32369915666168725,0.20992826178006715,0.22897445745030662
Engineering/Construction,34,0.6335692389778163,0.7341030904053496,0.2113169642905927,2.998193926856544,3.473943007225142,612.2920000000001,1148.908,0.5329338815640593,2831.8149999999996,-2.3181999999999334,0.06635211102127374,1.8708975955468772,4.84223005292691,0.06841922166927422,0.08240572357007778,-0.013986501900803555,10897.346999999992,-152.4157645292158,0.18318056924493153,0.0723382192786043,0.11084234996632723,7136.434994267217,791.0192251465113,0.7624900928017682,0.35404182532940914,0.055,0.18090450993291607,0.040018000000000005,0.23750990719823184,319.2320000000001,73.20500000000001,1308.1480000000006,1234.9430000000007,0.11332510564268547,2623.8710000000005,3838.5159999999996,1214.644999999999,0.12878513654472068,12.574999999999136,10772.357000000004,1421.8800000000065,0.3170805595468124,28.997000000000003,0.0026917971619395825,2.69794423141001,0.49421096010076493,0.5718386025526161,0.03912475210709544,0.08342666666666666,0.059433333333333345,0.16004222222222222,0.13114285714285714,0.06841922166927422,0.06818020206449933,0.193893725767777,0.021576061761313294,0.05008325553749163,0.04605640193701519,0.03772459111532605,0.046266741862300995,0.0378968795995087,0.04619965705624849,0.037829794793456196,0.06721925347245333,0.16368556666722614,0.06722041100512614,0.806106274232223,1.157532672806606e-06,0.09646631319477281,0.004026853600476441,0.004554341239474411,16.07714432201375,16.07741568969445,23.83040204528469,31.088198684004837,16.485368285084686,16.48565216732716,23.951399797987676,31.246047559957514,0.2941176470588235,22.56685675736283,38.17011642687045,14.549078110883253,23.36758583725865,35.07867866346987,2.6748447782602303,2.551593925902923,4.359353731511184,0.8945175201251526,1.1081532316942642,1174.8020000000001,305.637,426.7320000000001,1.3962053023684962,0.2601604355457345,0.2591195510144482,0.3632373795754519,0.39942566391229956,0.3114924501189284,0.5984656861890337,0.055406024518200425,0.3423577211370534,0.35404182532940914,0.19846949552812823,0.23750990719823184,0.0723382192786043,0.07762067356076519,0.2973641534124353,0.007470686931977013,0.16391105403188885,0.11605619358113409
Entertainment,41,0.6946558689530219,1.0696880737934409,0.17689156237689718,3.927015283368581,6.047140176840605,136.45600000000007,375.33899999999994,0.3635540138381572,34.522000000000006,1.9840000000000089,-0.06152712852118668,,0.868320960301358,-0.08188783085293244,0.10233947158333039,-0.18422730243626284,1589.5280000000002,-292.83445558690806,-0.027598544849343855,0.07796042625710803,-0.10555897110645188,3788.0370858011356,-399.86129729025026,0.5250962833082554,0.678561226091833,0.0701,0.053240708076228035,0.051004759999999996,0.4749037166917446,0.675,70.61399999999999,92.00299999999999,21.388999999999996,0.01345619580152095,425.20399999999995,333.48199999999997,-91.72199999999998,-0.026574109350712947,203.39699999999993,968.231,40.68799999999999,0.14378910932612263,4.566,0.004715816783391566,,,0.9996606334841629,-0.08186004086508643,0.10435333333333333,0.17005714285714288,0.2841461538461539,0.9980000000000001,-0.08188783085293244,-0.07590073163238888,0.5087722605155245,-0.03957245946774202,-0.011878456733973159,-0.03437185336881071,-0.03254187155756295,-0.03420825808584717,-0.03238698620330231,-0.03360507776898292,-0.03178380588643807,-0.007247588494821888,0.24929101990981484,0.0026595874052058413,0.4912277394844755,0.00990717590002773,0.2565386084046367,0.022493396634837556,0.028316944502546494,22.699694652176383,25.649786776903582,,,,,,,0.7804878048780488,34.328220200216954,31.23720268391513,21.418822353682994,,29.401510023431392,0.29460430885201794,2.083208631724851,1.728239727643348,1.1651750317399325,2.060828632884861,108.06000000000002,26.391000000000002,23.998,0.9093251487249441,0.24422543031649083,,0.22208032574495648,,0.9044126416201548,0.645148012521565,0.07126961513486472,0.6260365640556013,0.678561226091833,2.287632676096286,0.4749037166917446,0.07796042625710803,0.08327057614014821,0.17519195970366336,0.05500584938976637,0.14410263550883612,0.06397207615637938
Environmental & Waste Services,36,0.8125067545368124,0.9759676990244283,0.18662976367189138,4.353575434866102,5.229432218219223,1921.887,2219.5950000000003,0.8658728281510815,3563.5019999999995,0.32680000000027576,0.2232236097052887,3.2136809911713433,1.1348957009077736,0.05567581059367714,0.09677248132205105,-0.041096670728373905,14230.866000000004,-584.8412141816116,0.09652396698527291,0.08394716235533285,0.012576804629940055,12892.471077559425,162.14608993961764,0.7624483483362947,0.5767103269426942,0.058800000000000005,0.047757993170707606,0.04278288,0.23755165166370523,322.0698,743.2099999999999,1051.1370000000002,307.92700000000025,0.021637966375342172,3374.3179999999998,5500.536,2126.2180000000003,0.13718786106114061,-2.174000000000092,14237.577000000001,1192.5200000000004,0.3783250104495526,0.205,1.4398517388176371e-05,3.327403307136387,0.3211741669647205,0.5935078851214479,0.033044032597875625,0.4837625,0.22531333333333334,2.3736454545454544,0.1335,0.05567581059367714,0.05559229718515261,0.27041508077374943,0.054150910255262405,0.10097521735475451,0.08877580799378876,0.08453605356189735,0.0892930815192664,0.08502862314187784,0.08931541672366293,0.08505095834627437,0.22040452144364145,0.31594643378274834,0.22102591580830808,0.7295849192262506,0.000621394364666636,0.0955419123391069,0.01219940936096574,0.006382414512141862,17.373540195161205,17.417084306791875,48.35972719979761,62.16762701173599,19.955431267054355,20.0116923294528,49.39539991347217,63.49900993505036,0.7222222222222222,28.057453360115787,19.354367720696,25.001996862151675,229.0163023662813,30.53140411721658,2.286996563087384,3.3607413076408243,4.294375466891281,3.4343343623839058,4.410667471150434,1140.7,259.29800000000006,172.20299999999997,0.6641123340712228,0.22731480669764184,0.2249431114894487,0.15096256684491977,0.2589919942487332,0.3115642550502684,0.7956080148042121,0.020798275999851647,0.47304155103529727,0.5767103269426942,0.2943271296366985,0.2375516516637053,0.08394716235533285,0.0892868035492016,0.15371240758877525,0.0031587091236029386,0.12883394240278412,-0.03894745691007346
Farming/Agriculture,30,0.5235662580360648,0.7177526245795538,0.17812761253313095,2.9392762334289064,4.029429319646077,300.39399999999995,261.387,1.1492308339741455,266.76,-2.184600000000046,0.038784349326715255,1.3271699754277109,1.5736440104642173,0.02919970595637859,0.08143450590002549,-0.052234799943646895,3508.322999999999,-183.25655004269504,0.06194729409360113,0.06597604229112591,-0.004028748197524787,4974.089405195868,-20.03935372550999,0.6267559690763274,0.41638880750662055,0.055,0.1138666920003213,0.040018000000000005,0.3732440309236727,146.10999999999999,8.656999999999998,175.43999999999997,166.78299999999996,0.04753923740773013,2142.4380000000006,2163.3929999999996,20.954999999999018,0.007649781294011896,-66.72600000000006,692.9480000000001,-38.29899999999998,0.08324299649223975,26.669999999999998,0.03848773645352897,2.8170658438167906,0.17450960630795734,-0.4262704750004882,-0.012446972527900087,-0.0582125,0.29355,0.16992307692307693,0.15261200000000003,0.02919970595637859,0.027836343156990812,0.2645543642204623,0.0130875383873616,0.04735082171119419,0.0439292714379633,0.03892719061733823,0.04473886871411527,0.03964460172980229,0.0444597738471561,0.039365506862843125,0.06950466346238608,0.24726392235730538,0.07321532464101319,0.7354456357795377,0.0037106611786271036,0.1777592588949193,0.003421550273230886,0.005182022335254694,9.79810176468162,10.240813713450143,18.798425288473073,28.77905353738974,12.389064534820712,13.050482323480944,20.274750077200274,31.039201899891587,0.6,23.84264508495256,101.14433600459324,20.978666734396853,27.781323333592074,18.716837177041793,1.2264328609180006,1.2902279892723325,1.301833297920908,0.5943913250886688,0.9070693819153615,343.202,88.559,58.614999999999995,0.6618751340913966,0.25803754057377287,0.3495268232532575,0.17078863176788012,0.2902695448490341,0.5955173134988021,0.5007698508075966,0.04354063478800021,0.4124771746596837,0.41638880750662055,0.3109861875120318,0.37324403092367264,0.0659760422911259,0.07122715579994932,0.17434409640130388,0.16240750814505783,0.14503070350149977,0.15997184777767878
Financial Svcs. (Non-bank & Insurance),81,0.31076835016514026,1.0109450396088593,0.2641873632807234,1.1763179975982434,3.826621482022352,1217.6579999999997,904.888,1.3456449858988069,1632.5380000000005,6.495999999999867,0.07716857463909299,2.366990808340125,0.09051251315880969,0.12257568522070454,0.09885013535276624,0.023725549867938303,46850.19700000001,1111.5466852462337,0.0036808358067892356,0.05262135977916064,-0.048940523972371405,279439.0534226175,-13675.893692846385,0.21422577480128868,0.377069158643034,0.055,0.1267290229687852,0.040018000000000005,0.7857742251987113,2578.1489,1469.0169999999996,2431.1820000000007,962.1650000000011,0.02053705345145082,23742.49400000001,34040.599999999984,10298.105999999974,0.03303187921385467,-33.13500000000005,5000.648999999999,-1646.0210000000025,0.00849749183877655,659.142,0.13181129089444193,2.919594349786279,0.010746547423992872,0.5510559240913888,0.06754605749043054,0.15353250000000002,0.16506631578947367,0.18942297872340422,0.05687692307692308,0.12257568522070454,0.1219297744394471,0.8999657648673841,0.2270492261195519,0.07439671105504586,0.04818641371704782,0.04207979658631668,0.04627402535046567,0.040409763328968354,0.0465308580349235,0.04066659601342619,0.05034648097115336,0.47886726822817205,0.054334820545871486,0.10003423513261589,0.003988339574718129,0.4285207872570187,0.02621029733799804,0.00909182167793585,18.2758973658624,19.20035025699933,32.71582861519991,46.4356252311579,,,,,0.3950617283950617,11.950169176395775,12.853961459207087,13.769870322162589,13.85436336987009,11.839999101857844,2.0816876971078164,1.724391816981802,1.1211991872423819,3.3645635182693385,13.925851448094617,8220.170000000002,2048.4069999999997,2498.2639999999997,1.2196130944680428,0.2491927782515446,0.2928497071226305,0.30391877540245504,0.3735564347043609,3.6679723806697826,0.27555070779587953,0.11332441785190255,0.38897918440600615,0.377069158643034,0.3743090068498324,0.7857742251987113,0.05262135977916064,0.05780668667462474,3.159143035997183,0.0038358056312701085,,
Food Processing,72,0.5149936898432893,0.6839998253656046,0.16055868572906576,3.2075106214578373,4.260123469868319,1418.3869999999997,1263.9010000000005,1.1222295100644744,390.6550000000001,-3.0681999999999334,0.011672289823050519,0.4206577521379908,1.7485232117955112,0.02756668237716859,0.07942958962671691,-0.05186290724954832,18957.595000000005,-983.1959911595012,0.05910689316686267,0.06629777685382295,-0.0071908836869602755,26560.12724721624,-190.9907857455964,0.6668032703762861,0.4395993634211723,0.055,0.0567847241186254,0.040018000000000005,0.333196729623714,661.8839999999999,52.237,308.38300000000015,256.14600000000013,0.013511524009242737,3902.0059999999985,4643.977,741.9710000000014,0.05422458552563557,115.76499999999987,4550.782999999999,-254.09199999999964,0.10750689012408933,216.70099999999996,0.047618398855757346,1.4990382489868965,0.08860349363590937,-0.26652608697316205,-0.007347239984818769,0.057109999999999994,0.33358720930232566,0.16146000000000002,0.17959999999999998,0.02756668237716859,0.02699347847949772,0.14616121845268654,0.01125294483867583,0.037786396455425086,0.03581975056135205,0.033785735907727696,0.03590904580206053,0.03386996054282743,0.03584297917847218,0.03380389391923908,0.06214812476363826,0.15313453959076123,0.06417519140791954,0.8538387815473134,0.002027066644281274,0.09098641482712297,0.001966645894073036,0.003676428235318539,11.932107560790731,12.293221379963011,22.929939886766533,29.674240715141654,13.437292541531136,13.875572660263277,24.014584670681714,31.077908172067573,0.7361111111111112,20.549761751277817,17.917787805270898,18.89870210081249,37.35822703568904,19.76137856386472,1.1002994746027128,1.530395572744305,1.5206418452859773,0.5903397986765959,0.8623408208569703,1574.0310000000002,343.025,296.318,0.8638379126885796,0.21792772823406906,0.3752779485560924,0.18825423387468224,0.3247359694199054,0.49969270461988985,0.5016219255522594,0.025964908997426622,0.5407557935696491,0.4395993634211723,0.2209041315347468,0.33319672962371394,0.06629777685382295,0.07155047526197,0.07052664823166278,0.1878294004829654,0.13257791892030577,0.11182853753856577
Food Wholesalers,6,0.3468651639241616,0.44076688953318816,0.1955274940824473,1.7739968772775268,2.254245069735982,145.154,200.516,0.7239023319834826,39.22,-0.48700000000008004,-0.001068772409899579,-0.026812164257046193,4.744101861278868,0.21598264344641255,0.06498155323827137,0.15100109020814118,1773.624,267.8191576193242,0.24217420128942718,0.058056354468789206,0.18411784682063798,3279.6454323613043,603.8412553415036,0.6880354652212795,0.5084809248766895,0.058800000000000005,0.12560014058264782,0.04278288,0.3119645347787205,164.8,41.93,0.899,-41.031,-0.0231339900677934,10088.863000000001,10032.187,-56.676000000001295,-0.03276023916431292,-58.04600000000005,113.59,-13.509999999999991,0.019402782392132983,3.39,0.029844176423980986,0.36132168650274954,0.08750279083735217,0.5697936680310751,0.12306554264037925,0.1494,0.25502,0.024949999999999996,-0.18589999999999998,0.21598264344641255,0.2086747976304172,0.14399968069869912,0.024620649744726063,0.059889175197435925,0.058415427445977795,0.05107844154656752,0.058415756100579086,0.05107872892210468,0.05838445583215517,0.051047428653680775,0.06542649475813697,0.12508769859602548,0.06669939376457519,0.8560003193013008,0.0012728990064382144,0.05966120383788851,0.0014737477514581295,0.003440458662693139,5.162486293124874,5.264105392887669,5.827363229649194,8.539820235699906,5.1059859202112445,5.205324948364148,5.830039499311908,8.543742225958818,0.5,9.573909430921262,10.2205268444759,22.29002066022185,9.353866821599386,9.352877467631565,,2.2264819016142434,1.6858106896043556,0.24523599631132437,0.34056616544854657,592.62,185.25599999999997,116.2,0.6272401433691758,0.31260504201680667,0.325151607726639,0.19607843137254902,0.20401641963473688,0.4534134511196881,0.3314276918816859,0.04450568592080051,0.38949767093883064,0.5084809248766895,0.8542381917890914,0.31196453477872055,0.05805635446878921,0.06326845473710851,0.09106019343694428,0.08794655585214756,0.10075267183461734,0.06627802916542302
Furn/Home Furnishings,5,0.8775837817225377,1.0070116616452558,0.2041405163478988,4.298920162555818,4.932933842143782,42.449999999999996,54.354,0.7809912793906612,10.9,-5.617800000000003,-0.002224693431883087,-0.20389668909138556,2.1948217102782253,0.254647070999793,0.0986164927017282,0.1560305782980648,966.2,150.75674475159022,0.03645347653162275,0.08459676780081554,-0.04814329126919279,1356.1465999999998,-65.28936076752548,0.7607493938065203,0.470046316783039,0.055,0.20102664127158754,0.040018000000000005,0.2392506061934797,40.980000000000004,0.499,0.129,-0.37,-0.0003829434899606706,591.18,489.89,-101.28999999999996,-0.15866476605209975,28.900000000000034,174.08,-0.4199999999999875,0.07910210387603946,0,0,7.639588756283181,0.27848956943841796,0.8334417167940172,0.2122334920306355,0.2785,0.010725000000000007,0.043205,0.11199999999999999,0.254647070999793,0.2235556837503601,0.23907273643541072,0.0826608432722997,0.29059499412061146,0.02315000839912649,0.018496239965241048,0.02315000839912649,0.018496239965241048,0.021262623887115736,0.016608855453230296,0.06158239543087518,0.23954308751889802,0.0729900890307408,0.7609272635645893,0.011407693599865614,0.17796069208802287,0.267444985721485,0.0071805812195531666,11.29924405737116,14.039714285714286,28.525237279772448,60.52299619596837,11.468826954500472,13.593344244408074,36.160276318462834,76.72252625289818,0,13.768770662307446,11.173439924632987,22.590579710144926,35.52502625131256,8.250284506584293,0.7366325452307405,2.290566463552245,1.9418660637227847,0.6819754745506467,0.8371107004871493,123.87,35.057,91.37999999999998,2.606612088883817,0.28301445063372893,2.9964013086150483,0.73770888835069,9.965103598691378,0.31449332479432485,0.8194912867667227,0.06619595321348129,0.34339871053338344,0.470046316783039,0.1427793318269857,0.2392506061934797,0.08459676780081554,0.08993960902150921,0.13275323366369898,0.2868133714093734,0.17872333277339159,0.23513925751721823
Green & Renewable Energy,26,0.6464905087540946,0.8645613124348112,0.21391274247420722,3.022215980574631,4.041654098932684,1028.5089999999998,1235.8849999999998,0.8322044526796587,633.306,-10.757599999999911,0.06854669690934892,0.39221922798565134,0.25614371955825166,0.09460650662741339,0.09015494195862778,0.004451564668785615,9608.726000000004,42.77386517364175,0.05773866768947758,0.072727646855035,-0.014988979165557414,23646.02969944215,-354.42984651309024,0.6321187133713358,0.5355337987509898,0.058800000000000005,0.10700255876924128,0.04278288,0.36788128662866415,734.1383999999999,12.254000000000001,708.273,696.019,0.07243613773563734,3949.1319999999996,3671.069,-278.06299999999965,-0.019952261754547323,-2.5990000000000038,785.04,-103.98000000000002,0.025184469243662633,2.91,0.0037068174870070318,0.43228833261732585,0.02495975238303013,0.1924096417350898,0.01820320404598901,0.51125,0.11402727272727274,0.37078181818181816,0.16038333333333332,0.09460650662741339,0.09290093963018756,0.4936182282935065,0.15008762078608737,0.2571596600306896,0.2547273453130722,0.22747086757607737,0.25441421865795544,0.22719124627427695,0.2526380939765652,0.22541512159288674,0.4356866401993667,0.48284996884484216,0.4378382778181551,0.5063817717064936,0.0021516376187883266,0.04716332864547543,0.002432314717617375,0.001836783955572448,12.641031122034226,12.700506536608216,22.829364083053175,33.23361176659357,13.463672790262542,13.530163111951842,23.170526154912196,33.73025494090194,0.7307692307692308,88.01752912146802,32.04428732724677,56.94036557289963,49.650400337300205,21.146849749726357,1.318519157210414,2.068208851398237,1.5816602636066623,3.9662891944930494,5.894911307595706,1286.421,388.87800000000004,99.395,0.25559429949752877,0.3022945054535024,0.3133459041443592,0.07726475236333984,0.07968595420312445,0.5819813254168819,0.6073705067742613,0.06051133226259527,0.4483202014133226,0.5355337987509898,0.393006854165056,0.36788128662866415,0.072727646855035,0.0780120194996412,0.1716867141660373,0.002259450645573838,0.1705209135808421,0.015573946693145007
